group,y,x_pre
B,0.0,1.1129502296922626
B,0.0,0.9843026554775617
A,0.0,1.5699781961072512
B,1.0,-0.16969316656624964
B,0.0,-1.3270580423615084
B,0.0,0.6637187436854202
A,0.0,0.7805531893227763
A,0.0,1.5699953933811395
A,0.0,1.281290356169706
A,0.0,1.9454724558645653
A,0.0,0.619853980326533
A,1.0,0.22881059193862816
B,1.0,-1.3849831213257466
A,0.0,0.30809653451408037
B,0.0,-0.5525033568713179
B,0.0,0.21151001343247092
B,1.0,0.05451318630965609
A,1.0,0.47173358885013494
A,0.0,-0.09733070953851063
B,0.0,0.9350201907325847
B,0.0,-2.723154312875058
A,0.0,0.18999357515784446
B,0.0,1.202489779152562
B,0.0,1.8700485084562146
B,0.0,0.7319613383850628
A,1.0,1.6848830225825389
B,0.0,0.16893599575874238
A,0.0,0.002862575927063058
B,0.0,0.5294156432277516
A,0.0,-0.0031942828910650643
A,1.0,-0.7823574680173606
B,0.0,-0.5152402441318994
A,0.0,-1.1121529060761572
A,0.0,0.5283770948652446
A,0.0,0.011391812500477263
A,1.0,-0.3602861167580975
A,0.0,-0.5666837568372902
A,0.0,0.5050563461996265
B,1.0,0.7804481806100702
B,0.0,-1.1305139965051827
A,0.0,-1.2876846697756177
B,0.0,0.954509955621015
A,0.0,-1.3751332384885957
B,1.0,0.5474868338224844
A,0.0,1.6169091987540132
B,0.0,1.6192348033931345
A,1.0,0.7378725906320917
B,0.0,0.7088095153221207
A,1.0,2.251907450196455
B,1.0,-2.3343956628937708
A,0.0,-0.4643356760806351
B,0.0,0.8484918490766015
B,0.0,-0.33728700784195703
B,0.0,1.2397783086070346
B,1.0,-0.039354060310192646
B,0.0,0.13174386033759755
A,1.0,-0.27467466424593767
A,1.0,-0.5225109588080608
A,1.0,-0.5471099631476519
A,1.0,0.2711662968367763
B,0.0,-0.7745649658228669
B,0.0,0.9532048834912875
B,0.0,0.6532259246028234
B,0.0,1.0994164409698404
B,1.0,-1.1289243559929987
B,0.0,-1.6994765467864439
B,0.0,-0.004185755631763539
A,0.0,2.898800613559521
B,0.0,1.2662087780945706
B,1.0,-0.5544463085067131
A,0.0,0.424512134431341
A,0.0,0.7275869074436836
B,0.0,-1.3683882407328614
B,0.0,1.3696258690346048
B,0.0,-0.1674241268209407
B,0.0,-0.09068084460786036
A,0.0,0.02378465943385564
A,0.0,1.1445401393078949
B,0.0,-0.755182158201408
B,0.0,-1.7069700047844523
B,0.0,0.3229552929000445
B,0.0,-2.043658086173129
A,0.0,-0.3011035951355401
B,0.0,1.1868742898588183
A,0.0,0.5790939035087382
A,0.0,1.042356065725276
A,0.0,0.620351365202829
A,0.0,2.410334488783408
B,1.0,-0.588239627656815
A,1.0,0.3981316770083233
A,0.0,-0.43812047121265035
B,0.0,0.9568012699148709
B,0.0,-0.06157487605049596
A,0.0,1.7188448794440452
A,0.0,-0.5308159554019765
A,0.0,1.4071265257169843
B,0.0,0.5931395305439708
A,0.0,-0.032461069086980585
A,1.0,0.5424423378599244
A,1.0,0.26126438752919223
B,0.0,0.35595468025181004
A,0.0,-0.2068710730943909
B,0.0,-0.7015885075549914
A,0.0,-0.3350711199625306
B,0.0,-1.6831449779482226
A,1.0,0.8419483325326256
A,0.0,-1.2351639721754797
A,1.0,-0.21764705523569966
B,0.0,0.6480450414810331
B,1.0,0.8393967170999113
A,0.0,-1.7746519368372387
A,0.0,-0.09184807522507778
B,0.0,0.45974469944882207
B,0.0,0.052016109262326755
A,0.0,1.3440749576735447
A,0.0,-0.8218068999146023
B,0.0,-2.0490411301901967
B,1.0,0.8103260167685212
B,1.0,-0.5370861196184876
B,0.0,-1.758540597585998
A,1.0,-0.15851239056647382
A,0.0,1.2305579759317014
A,0.0,-1.2632526178126982
A,0.0,2.3359959539472674
A,0.0,-0.8378815945366619
A,0.0,0.08701085412574988
A,0.0,-1.2191324178476084
B,0.0,0.041610348696014196
A,0.0,-0.13374782175867694
A,0.0,-1.4894939023310871
B,1.0,2.82582696895091
B,0.0,-0.4953371690186946
B,0.0,-0.49446255730602856
B,0.0,0.9690358793536544
B,1.0,1.8142548833484688
A,1.0,1.1264368680043029
A,0.0,-1.2011801230265864
B,0.0,0.21390900949466274
A,1.0,-1.8813724823849947
A,0.0,0.9017050813223565
A,0.0,-1.635188138530462
A,0.0,-0.803201323609237
A,0.0,-0.0032015040313106763
A,0.0,0.44500656114101217
B,0.0,-0.2609346233953191
B,0.0,1.5190836767328817
A,1.0,0.7232395821922794
B,0.0,0.6447247540642086
A,0.0,-1.2294009019846637
B,0.0,1.6993678975454027
B,0.0,-0.8030651442785116
A,0.0,1.737542432987094
B,0.0,2.0221950569255713
B,0.0,0.5126565323637751
B,1.0,1.0320130976794208
B,1.0,-3.0829197630568688
B,0.0,-0.1950024154903774
A,0.0,1.1021656399195396
B,1.0,0.9245102683140846
B,0.0,-1.2197233380998775
B,0.0,-0.29372203986787376
A,0.0,-2.5363655052011467
B,0.0,0.41299284017275345
A,0.0,-1.8833284012268237
B,0.0,1.1304778427875717
A,0.0,1.182724860717409
B,0.0,-0.47436681440649864
B,1.0,0.5212759304540885
A,1.0,-0.2170987240605085
B,0.0,0.24190839501486613
A,0.0,-1.14725942324315
B,0.0,0.6224926232399093
B,0.0,-1.6411852302244163
A,0.0,-1.8299301623293818
A,0.0,-0.12192831666699186
A,0.0,-0.2112432796112795
A,0.0,0.27230173055175044
B,0.0,-0.6495074902363289
B,1.0,1.8856916657855893
A,1.0,0.16060498937944198
B,0.0,0.23288177851622544
A,0.0,0.19723387740704562
B,0.0,1.002909868948078
A,0.0,0.5760174144844643
B,0.0,0.44201789970827926
B,0.0,0.7359841048655908
A,0.0,-1.8246146370471914
B,0.0,-1.7868476505857773
B,1.0,-0.07605874530144384
A,0.0,-0.19767388268190214
A,0.0,0.5798098440482081
B,0.0,0.020016902183505356
A,0.0,0.5818649344542106
A,0.0,-1.2455952695612857
A,1.0,-0.01074457040869473
B,1.0,-1.3410567379577842
A,0.0,0.38685793437140087
A,0.0,-1.8782850423633206
B,0.0,0.34831009854087963
B,1.0,-1.4689993808971122
B,1.0,-0.3835277932217955
A,0.0,0.894927691449249
B,1.0,0.22737998859841746
B,0.0,-1.645660223724301
A,0.0,-0.6723938446940241
B,0.0,-1.501378525476802
A,1.0,-1.6947584996051934
A,1.0,0.1176631761339743
A,0.0,0.5602983435601032
B,0.0,0.4406059207156895
A,0.0,0.6026268148797509
A,1.0,-0.011910850885818457
A,1.0,-0.2733902187499678
A,1.0,-1.0730693270623144
A,0.0,-0.4400796717504989
B,1.0,-1.3213483853261705
A,0.0,-0.8451655271269194
A,0.0,0.08892687043804186
B,0.0,-0.1178060875409223
A,0.0,3.064728037894776
B,1.0,-1.3457955975050075
A,0.0,-0.12509872083178206
A,0.0,-1.4237321112037242
A,0.0,-0.3877858759699509
A,0.0,-0.34709318211518453
A,1.0,0.8448800262331382
B,0.0,-0.4496665392179212
A,0.0,-0.19131960005615892
B,0.0,-0.4303179624722195
B,1.0,-1.401051744057209
A,0.0,-0.6521023717931075
B,1.0,-0.3819367150838177
A,0.0,0.07382588340638456
A,1.0,0.5589472872248251
A,0.0,-0.2345965097110292
B,0.0,-0.2521762639813468
B,0.0,-1.720813158487053
A,0.0,0.5397345172563511
B,0.0,-0.6958978871500408
B,0.0,0.7471232382297756
A,0.0,1.3164399478541957
B,0.0,-0.18791502669300522
B,1.0,-1.0233112807658922
B,0.0,-0.016698613086298133
B,1.0,0.34870199801863844
A,0.0,-0.3155200012467209
A,0.0,-0.5640384093793239
B,1.0,0.5635322106974137
A,0.0,0.49757827469419513
A,0.0,-0.3462896403271577
B,0.0,-1.6540661652606898
A,0.0,0.4563781853794524
A,0.0,-0.7673271934413766
B,1.0,0.21434107537030897
A,1.0,0.15115723167903694
A,0.0,-1.8889474270426652
B,1.0,0.0810816844115734
A,0.0,0.5145325253744555
A,0.0,0.6371524153104868
A,0.0,0.1173657510963127
B,0.0,-1.97718604394959
A,0.0,1.2770810621866373
B,0.0,0.41102266754258043
A,0.0,-1.2033193293704774
A,0.0,-0.7877630401582735
B,0.0,0.23122420929452067
B,0.0,0.6797841932982557
B,0.0,-0.4879628563477017
A,0.0,0.8255254073790749
B,0.0,-1.7927668291001777
B,0.0,-1.0424590110937872
A,1.0,-2.0643640098420826
A,0.0,-0.8974051428696932
B,1.0,1.5080771845440948
A,0.0,2.0578022345854023
B,1.0,0.23459046823044263
B,0.0,-0.6384292072685546
A,1.0,-0.22163990085094343
A,0.0,0.4733398908330222
A,0.0,-1.5629808516390824
A,0.0,-0.5724991759812048
A,1.0,1.434893074450249
B,0.0,-1.0457100693283625
A,1.0,-0.7490248992615429
B,0.0,0.013193655981440497
A,0.0,0.28314225950470917
A,0.0,-0.6250040461994723
A,0.0,0.07696438325195544
B,0.0,0.6079395337394395
A,0.0,1.9614518237636474
A,0.0,-0.1262443794347809
B,1.0,-0.041297315340562746
B,0.0,1.5274523459795106
A,0.0,-0.5491658582980953
B,0.0,-1.3243530327621809
A,0.0,0.2502489756589624
A,0.0,1.076175025087915
A,0.0,0.36104713519968545
A,0.0,-0.09701565754724577
A,0.0,-1.4483933731348388
B,0.0,-0.058369245268373136
A,0.0,1.2331549263163366
B,1.0,-1.2341170815392215
B,0.0,-0.24474717380327135
B,1.0,-0.38748473215836077
B,1.0,-0.6977045706377453
B,0.0,0.24792300451900576
B,0.0,0.4433052412560076
A,0.0,0.4328269047934368
A,0.0,-0.976809763615125
B,0.0,-1.6459836943336827
B,0.0,0.2623884365307285
A,0.0,-0.5059190414826519
B,1.0,1.8383123796867857
A,0.0,1.8845096960149461
B,0.0,1.99068979439604
A,1.0,-0.9401109010347132
A,1.0,0.5693690867420935
A,0.0,0.870952517251484
A,1.0,0.7583542335444021
A,0.0,-0.3543979441938586
A,0.0,1.279164902965326
A,1.0,0.0004749863665227949
A,0.0,0.1281061249354394
A,0.0,-1.5378334517771435
A,0.0,0.6447649695729887
A,0.0,-0.2604117135724109
A,0.0,0.4647788621005251
A,0.0,0.23511369980461824
A,0.0,0.18093657666377086
A,0.0,-0.045713572466684164
B,1.0,0.786599734660454
B,0.0,-0.1988925368850661
B,1.0,-1.4551974194529833
B,0.0,0.5689556063739339
B,0.0,-0.8090055249116386
A,0.0,-1.3242618426821398
B,0.0,-1.0222433341425983
B,0.0,0.2833323793569209
B,0.0,-0.0965188030948501
B,0.0,-2.1326830296728474
A,0.0,-0.3836559430526696
B,0.0,1.1692312249747645
B,0.0,-0.4512956709333788
A,0.0,-0.1654765534275925
B,1.0,1.0429914373271527
A,0.0,0.7954892582045359
B,0.0,1.021751087651711
B,0.0,-2.772553610053703
A,0.0,1.7335230384421108
B,0.0,0.636400435427929
A,1.0,2.46147641402415
B,0.0,-0.7823260307742839
B,0.0,-1.7634506056489103
B,0.0,0.007218456725176393
B,0.0,-0.2753723297571609
A,0.0,0.6536639836148213
A,0.0,1.0749283445863558
A,1.0,-0.08729414487949709
A,1.0,-0.24070804581272578
A,1.0,0.5227198195161272
A,1.0,-0.25632866569249774
A,1.0,-0.3399821008967875
A,0.0,1.037134938675286
B,0.0,1.2597778569035725
A,1.0,1.0839662438630937
B,0.0,-0.16822971272552553
A,1.0,-2.139788987753183
A,0.0,-0.1482060863928482
B,0.0,-0.7579800126770487
A,0.0,-0.12972501901058803
A,1.0,-0.6710908927176088
B,0.0,-0.020739855465601982
A,0.0,-1.0392756292315644
A,0.0,-1.2807174367183787
B,0.0,1.222691482570892
A,0.0,-0.9696576133676534
B,1.0,0.00033162525635355324
A,0.0,0.9545148466028355
B,0.0,0.9143041262295727
B,0.0,0.7948482049153512
B,0.0,0.3028665145015353
B,0.0,0.7240033085368497
A,1.0,1.3730881326061544
B,1.0,0.4250225939953734
A,0.0,-1.8372023468141836
B,0.0,-0.5285332061500967
B,0.0,0.6963700717220878
A,0.0,-0.6270959337094042
B,0.0,1.6201061394586438
A,0.0,-0.0631798281664315
B,0.0,0.08524877135943626
B,0.0,1.1247441989017355
A,1.0,-0.18284989730929277
B,1.0,0.17627703572818604
B,1.0,0.8991234839991122
A,0.0,-1.4722706158336862
B,0.0,-0.2852981623875496
A,0.0,0.8291532953791201
B,0.0,0.06560014834259406
A,0.0,1.4673338120774801
B,0.0,-1.5759233581869183
B,0.0,-1.6900017679461332
A,0.0,0.7696865166227178
A,0.0,0.8658072149327748
B,1.0,-0.19325000683183333
B,1.0,0.4003944000457243
A,1.0,0.7452069776314066
A,0.0,-0.8138632058517464
A,0.0,-0.7068483750492992
B,0.0,0.1897261791986366
A,1.0,0.9040889598937201
B,0.0,-1.1659569263579848
A,0.0,-0.19794763193501935
B,0.0,-0.24423663170443868
A,0.0,0.4179591050427642
A,1.0,-0.008698370008834274
B,1.0,-0.5458835838028594
B,0.0,1.2485657807574058
A,0.0,-0.53925748162082
A,0.0,-0.29209636302145364
A,0.0,-1.5914976359196236
A,1.0,-0.7136258768458952
A,0.0,0.51607607633905
B,1.0,0.3206019563548599
A,0.0,0.5995169900657619
B,0.0,0.5509822859456703
A,0.0,2.087714036295154
A,1.0,-0.74785882744691
B,0.0,-1.6194237434347885
A,0.0,-1.0505529960715239
B,0.0,-0.7036518358315914
A,0.0,-0.9743269366169109
B,0.0,0.09366084764485418
B,0.0,1.2526549055570213
B,0.0,1.5396590729699147
A,0.0,0.5043085018466044
A,0.0,2.1412722154540154
A,0.0,-0.3563730565664191
B,1.0,-1.6325190420024265
A,0.0,1.0531780678881695
A,0.0,-1.8385943917490626
A,1.0,-0.7550030226998042
A,0.0,0.5201122324227964
A,1.0,-0.10238148004878078
A,1.0,-0.1909527628715059
A,0.0,-1.180790032820006
B,0.0,-0.010802389433337011
A,1.0,1.0036624887377918
A,0.0,0.01996791653601892
B,1.0,-0.8302258796410609
B,0.0,-1.2475384605973305
A,0.0,-0.8095945829555786
B,1.0,0.3923337524143584
B,0.0,0.3436022623597101
B,0.0,-0.8005071005956687
B,0.0,-2.210759421982058
B,0.0,0.4200127636721649
A,0.0,-0.897707398975251
A,0.0,0.6890624790152835
B,0.0,-0.7561096421277498
B,0.0,-0.9879004536698087
A,0.0,0.15317190725958432
A,1.0,2.357699230026369
B,0.0,0.7490299911165732
A,0.0,0.1362192992058518
B,0.0,0.3588515363809683
B,0.0,-1.7511158614855973
B,0.0,-1.1223403707525563
B,0.0,-2.510928865047139
B,1.0,1.7298738945766226
B,0.0,1.5273860291557484
B,0.0,0.3928185262149098
B,0.0,0.13511510308420474
B,0.0,-1.5515900024975802
A,0.0,-0.21929996025069107
B,0.0,1.7923918784038924
A,0.0,0.1314159981957143
B,1.0,-0.5646464662118963
B,0.0,-1.7580706600036133
A,0.0,1.380305727730805
A,0.0,-0.07008380102765632
A,1.0,-1.7567338533628292
B,0.0,-0.924265682071542
A,0.0,-1.2775380173581303
A,0.0,-0.13174352571197195
B,0.0,0.2073389696128186
B,0.0,-0.5032170642785246
A,0.0,0.7770465964868817
A,0.0,0.07880224047244168
B,1.0,1.06231238527213
B,0.0,-0.3571940780807189
B,1.0,3.0453255920111455
A,0.0,-0.5644887234739576
A,0.0,-0.9033299917558719
A,1.0,-1.0263005500957576
B,0.0,-0.21094072655430532
A,0.0,-1.7195360908657837
A,0.0,0.29456284382781067
B,1.0,-1.905303769564807
B,0.0,0.16167092405723113
B,0.0,-1.3512517440963532
A,0.0,-0.38129340738009276
A,0.0,0.6045403991323594
A,0.0,2.3040376838763534
A,0.0,-1.078000520781157
B,1.0,-0.1503174494263918
A,0.0,-0.7237586747755422
B,0.0,-0.8698703225607956
B,0.0,-0.7149733299695444
B,0.0,0.8240664756369391
A,0.0,-0.48805586423037967
A,0.0,2.249312698270855
A,0.0,0.415979255894734
A,0.0,-1.0100106611740751
A,0.0,-0.3667051821450773
A,0.0,-0.8018469900399894
B,0.0,0.8000686529467138
A,0.0,-1.6387796565652528
B,0.0,-1.3409513804358102
A,0.0,-0.5915461187491414
A,0.0,0.6829467931383254
A,0.0,1.2330602748227724
A,0.0,1.3805421907728432
A,1.0,0.5298015199475303
B,0.0,-0.08288953635802004
A,1.0,0.7946258123139927
A,0.0,-1.1445006174317105
B,0.0,-1.8446572220162265
A,1.0,0.436637577686489
B,0.0,-1.00567841714885
A,0.0,-0.06530673216548083
B,1.0,0.1196270158728145
A,0.0,0.24811955917829656
A,0.0,0.937791538525052
B,1.0,0.8320751882917314
B,0.0,0.19500006716769022
A,0.0,-0.4420152804694056
B,1.0,0.10776208867632091
A,0.0,-0.5962104166749215
A,0.0,-0.19642892200617093
A,0.0,2.6181734235804135
B,1.0,0.18218970088354047
A,0.0,0.45024501703754843
B,0.0,-0.7054806490303621
A,0.0,1.020073416429868
B,0.0,0.7602724226634243
B,0.0,0.7673525546550849
A,0.0,0.21489124675346327
A,1.0,1.0341900957667707
A,0.0,1.2716851966347333
B,0.0,0.2830989193492951
A,0.0,-0.1146123590003228
B,0.0,0.8945709901147607
A,0.0,-0.9041253065597437
B,1.0,-0.7179602806153267
A,0.0,-0.05330034288490133
B,0.0,-1.7413570684381454
B,0.0,0.8275952735634243
A,0.0,-0.9629138874658232
B,1.0,-0.47149102150175687
A,0.0,-0.2132795956797711
A,0.0,0.039286821570550176
B,0.0,-0.3436532764230419
B,0.0,-0.06737104723034884
B,0.0,-0.05962763239041407
A,1.0,-0.44703095762712625
A,0.0,-0.7731944576387653
A,0.0,1.0814739243556017
B,0.0,-2.104405702266703
A,0.0,-0.20571515900948276
A,0.0,-0.46889947188421555
A,0.0,0.4187914867264866
A,0.0,-1.4542927965190087
A,0.0,-0.49978534124360413
A,0.0,-0.10235973398975594
B,0.0,1.0700736103704593
B,0.0,0.33218496679542386
A,0.0,-1.1834882108688618
B,0.0,-0.4874767187206597
B,1.0,0.886051352660691
A,0.0,-1.2007748659230675
A,0.0,-0.07864426837237082
A,1.0,-0.009120452526275582
A,0.0,-0.3857830599207645
B,1.0,2.695751782798915
B,0.0,-0.41273145944754897
A,0.0,0.4497651593677976
B,0.0,-0.7663011202192842
A,1.0,0.5277479919994043
B,1.0,0.8707875968519352
B,1.0,-0.587964036746098
A,1.0,-0.054701815218532915
A,0.0,-0.8952797698908733
B,0.0,-1.1444038120498916
B,0.0,1.0367954325002064
A,0.0,-0.5540009458836479
A,1.0,-2.41361232850807
A,1.0,1.7653561564936229
B,1.0,-0.8020953230626062
B,0.0,-0.24637304374803073
B,1.0,1.6409065054943148
B,0.0,-0.14174209418763992
B,0.0,-0.1633366022018634
B,0.0,-1.2281730445505332
A,1.0,-1.6348336996275665
B,0.0,-0.1663862645961283
A,0.0,0.3628097740748948
A,1.0,0.30552540821077256
B,0.0,-0.4812610804692158
B,0.0,0.020257799346942336
B,0.0,-1.8372099953279672
A,0.0,0.4601670206954785
B,0.0,0.16140584477004594
A,0.0,1.9736608941828575
A,0.0,0.007479646429047295
A,0.0,-0.942669352146079
B,0.0,-0.050723134088819094
A,0.0,-0.327799800015837
B,1.0,0.43470786877039785
A,0.0,0.026892061725186146
A,0.0,-1.2599467010526437
B,0.0,-1.6357432881940195
A,1.0,0.262908202633016
B,0.0,1.383114541069239
B,1.0,0.07934788405171923
A,0.0,0.8132973539202071
B,0.0,1.0128091542036002
B,0.0,0.26679184579466836
B,0.0,-0.8144914878614082
B,1.0,0.19530808504556424
B,1.0,1.2070728876004806
B,0.0,0.5298905495999142
A,1.0,0.7482453428286557
B,0.0,-0.4625462416918259
B,0.0,-0.2023537597454822
B,1.0,-0.11872731090036714
B,0.0,-0.05133800253679587
A,0.0,1.1679583160123588
B,0.0,-2.3471737283381673
B,0.0,0.03053830458183765
A,0.0,-0.07949637569485415
A,0.0,-1.371501141444149
B,1.0,0.671767216587465
A,1.0,-0.7245001919449245
B,0.0,-0.3570326493531597
A,1.0,1.8487819077540433
A,0.0,1.0099736495390559
B,0.0,0.5744869391451162
B,0.0,0.38077693464440415
B,0.0,-0.16468002244534266
B,1.0,1.9993772653701014
B,1.0,0.8021676314402391
B,0.0,-0.7495499139652525
B,0.0,-1.400102278217654
B,0.0,0.5668380019892694
B,1.0,-0.05586912987844468
A,0.0,-1.4289381669461676
A,0.0,0.4285861657115819
B,0.0,-0.2690271603115207
B,1.0,0.5306649255274699
B,0.0,0.4417402145809067
A,0.0,-0.6082640215438392
B,0.0,0.6328447644242048
A,1.0,-0.4979050826348992
B,0.0,-0.4328818731809713
B,0.0,-0.532271406621378
B,0.0,1.1309744278062708
B,0.0,-0.2805723880543605
A,1.0,1.3724431805642519
A,0.0,1.78348487018686
B,0.0,-0.7387191368544488
B,0.0,-2.9209953146969334
B,0.0,1.0445095432712728
A,0.0,-0.3419718973601411
A,0.0,-0.8661864131319914
A,0.0,-0.5887181061529682
A,0.0,-0.4148138213660293
A,1.0,1.29719309069374
B,0.0,0.1599112393175145
B,1.0,1.2835986301081355
A,0.0,0.4942201192784956
A,0.0,-0.3092307239504844
A,0.0,-0.3903572032092572
B,0.0,0.5616087507496011
A,1.0,0.8204256293327086
B,0.0,0.9967926857008693
B,0.0,-0.261538511375743
A,1.0,0.1752058564044724
B,1.0,0.5840404092553264
B,0.0,-0.38396502593686194
A,0.0,-1.1349400338027669
A,1.0,-0.8062710667021233
B,0.0,-0.24103544254798545
B,0.0,0.662207139220301
B,0.0,1.2589774955721018
B,0.0,-1.3560472087346207
A,0.0,-0.5973450139299826
B,0.0,-0.3578624970632518
A,1.0,0.7947170323066438
A,0.0,-0.5281105353885002
B,0.0,-0.4297323349474719
B,0.0,-1.411992577150224
B,0.0,0.483407315973259
A,0.0,-0.16139907459655461
A,0.0,-0.6540450349795964
B,1.0,-0.25951322448209657
B,1.0,1.126995501931263
B,0.0,-1.004886908319843
B,0.0,-0.8416596311035961
A,1.0,1.252252447465621
A,0.0,0.07577482801885757
A,0.0,0.6697540967119173
A,0.0,0.4017519100056866
A,0.0,-0.03533455229394842
B,1.0,-0.34829911914855655
A,0.0,0.8315580224838186
A,0.0,1.162336567811155
B,0.0,1.0841883470160967
A,0.0,-1.1854716336476838
A,1.0,1.304911017844329
B,1.0,-0.35793525419764505
A,1.0,-0.7550295375448344
B,0.0,-0.1693276967684734
B,0.0,0.831128435248732
A,0.0,0.5404641840280625
B,0.0,-0.25538641185426775
B,1.0,0.8376658668779747
B,0.0,0.13986058075943492
B,0.0,-0.5729714655393743
B,1.0,-0.7080352829584932
B,0.0,0.4102348444216199
B,0.0,-0.08251773581560166
A,0.0,-1.3755051534136362
B,1.0,0.8471614930695031
B,0.0,-0.4802750286244204
B,0.0,1.5921196479887945
A,0.0,-1.402989985154711
A,1.0,-0.18070859639001138
B,1.0,-0.6999776844392276
B,0.0,-0.9754225203773388
A,0.0,-0.48679071675837665
A,1.0,1.7705676090369815
A,0.0,0.14337017007950356
B,1.0,-0.7917080387974289
A,0.0,-1.828628410337405
B,0.0,-1.7213625463476863
A,0.0,-0.5364631441187353
A,0.0,-0.6336879841386601
A,0.0,-0.22405070623448545
B,0.0,-2.2721838004358514
A,1.0,-0.0916815950465335
B,0.0,1.0277297751471077
B,0.0,1.6228412473641953
A,0.0,-1.8944461479171393
B,0.0,-0.8013927592391555
A,1.0,-0.8542338609745351
A,1.0,0.14572142752565
A,0.0,-1.2197724678764534
A,0.0,1.6822632487266809
B,0.0,0.04352247168573978
B,1.0,-0.12314628929921174
B,1.0,1.5927137337827775
B,0.0,-0.016047624083348175
B,1.0,0.40030340649868873
A,0.0,-0.7507982732920492
A,0.0,-1.3705020650543835
A,0.0,-0.6103616315042307
B,0.0,2.186975838944824
B,1.0,0.6330209482869559
A,0.0,0.27453483711105
B,0.0,-0.9763733901851996
B,0.0,0.9112508009838458
B,0.0,-1.3576932743137915
B,0.0,-1.5670564496823811
B,1.0,-0.5588871228816459
B,0.0,1.9544909119614478
B,0.0,1.8978942323926116
A,0.0,-0.45123692825054373
B,1.0,-0.6741990181979842
A,0.0,-1.6403620405597799
B,1.0,0.07803072552008439
A,0.0,0.16201275198811943
A,0.0,0.7895562541969123
A,0.0,0.910707513325164
A,1.0,-0.19742191766463293
A,1.0,0.5560278747595844
A,0.0,-0.7006388678465361
A,1.0,0.5370425333606856
A,0.0,-0.5072320781845587
B,1.0,0.4594585159669378
B,0.0,0.37850132528536523
B,0.0,0.06880362569506428
A,0.0,0.7945397181593544
A,0.0,-1.5703990713606855
B,0.0,-1.06491621822094
A,0.0,-0.2700596735530343
A,0.0,-1.443263387673323
B,0.0,-0.40686451455470535
B,1.0,-0.37463029507755025
A,0.0,1.3096837866666937
B,0.0,0.14253370229146237
A,0.0,1.029429576063878
B,1.0,0.30167471880971813
A,1.0,-0.5356672712320654
A,1.0,0.13371680774651215
B,0.0,0.7294263339321729
A,0.0,1.193401326442581
B,0.0,-0.13231006293443334
A,0.0,-1.647510643852944
B,1.0,-1.7178022574219018
B,0.0,-0.3264126101168869
A,0.0,-2.337901501147973
B,0.0,1.7951044657368305
A,0.0,0.5969332313997334
A,0.0,-0.6356670094972448
A,1.0,-1.1096475940087958
B,0.0,1.02811909597611
B,0.0,-1.1136371556510056
B,0.0,-1.0182267636010525
B,1.0,-0.7659459400266918
B,0.0,0.11408741457432525
A,0.0,0.6207974391473984
B,1.0,1.192672233415663
B,0.0,1.0449712989467017
A,0.0,0.0007737092347416462
B,0.0,1.0205219737563338
A,1.0,-0.6709996139763603
A,0.0,-1.8208660144619664
A,0.0,-0.6711310717105081
A,0.0,-0.8062605142762874
A,0.0,-0.6319870717991768
B,0.0,-0.9593747292418892
B,0.0,-0.4611095775797121
B,0.0,0.620017214093578
A,0.0,1.7152571026625716
A,0.0,-1.7253464742590232
A,1.0,-1.2877346269007441
B,0.0,-0.7914462587281675
A,1.0,0.7657418774365927
B,0.0,-0.2049474429730497
B,1.0,-0.7241092231036228
B,0.0,0.7167330077054214
B,0.0,0.9563902663419689
A,0.0,-0.018759959423630203
B,0.0,-0.8162192266205438
B,1.0,0.27027956723539276
B,0.0,-0.23326820845256688
B,0.0,-0.24101324378546057
B,0.0,-0.5124002186018363
B,0.0,0.9249832473220889
A,0.0,0.24988022632679388
B,1.0,1.0357008818896303
B,1.0,1.3363261454781257
A,0.0,0.4589807688666407
B,0.0,-0.506477114885152
A,0.0,1.0403262322197848
B,0.0,0.4656647022783544
A,0.0,2.603367776807639
A,0.0,0.3101028884946864
B,0.0,0.6976880390140838
A,1.0,0.2904238912960317
A,0.0,-0.0990985918681181
A,0.0,-0.2587915495875664
A,1.0,0.29424384465856673
B,0.0,0.5211757518138552
B,0.0,1.154387899644425
A,0.0,0.3088505583037643
B,1.0,-0.46288917542522895
A,1.0,-0.3268539965989834
B,0.0,-1.3229369429031808
A,1.0,1.6612138435723098
A,1.0,-0.5411736135208487
A,0.0,0.9674404601379066
B,1.0,0.2765508574425336
B,0.0,0.3037318308394069
A,0.0,-0.11744787527233685
B,1.0,-0.7877988886266734
B,0.0,-0.9685354004919751
A,1.0,1.7284653888049368
B,1.0,0.11396107883724602
B,0.0,1.1252677461876508
A,0.0,1.384906937645251
B,0.0,-0.4108469300992142
A,0.0,0.4235057659278442
B,0.0,0.045010775491347736
A,0.0,-1.1572138030168888
B,0.0,-0.18547997590425605
A,0.0,0.5875065902392275
B,0.0,-0.4990292550108579
B,1.0,-0.32484319537186124
A,0.0,-0.1733668553856451
B,0.0,2.1115293313101033
B,1.0,-1.8340489371044395
B,0.0,0.501643299027259
A,0.0,-0.25333907725216487
B,1.0,-0.6406549085024337
A,0.0,-0.27787570715626536
A,0.0,0.667376243833423
B,0.0,0.7245235940205608
B,0.0,0.18601712243475307
B,0.0,1.092741316456627
A,0.0,1.2688329951005763
B,0.0,0.8163759419506144
B,1.0,-0.5461924511472189
A,0.0,0.4944415492128766
B,0.0,0.4992006591385695
A,0.0,-0.8156314336465517
